3
100 80 60
73 5 52 1.0000000000000000e+00
73 6 6 9.0000000000000000e+00
73 6 17 2.0000000000000000e+00
73 6 19 1.0000000000000000e+00
73 6 29 1.0000000000000000e+00
73 6 30 9.0000000000000000e+00
73 6 32 1.0000000000000000e+00
73 6 37 1.0000000000000000e+00
73 6 39 5.0000000000000000e+00
73 6 42 2.0000000000000000e+00
73 6 48 3.0000000000000000e+00
73 6 49 3.0000000000000000e+00
73 6 52 4.0000000000000000e+00
73 6 53 6.0000000000000000e+00
73 6 57 1.0000000000000000e+00
73 7 48 1.0000000000000000e+00
73 8 1 2.0000000000000000e+00
73 8 9 2.0000000000000000e+00
73 8 27 2.0000000000000000e+00
73 8 37 1.0000000000000000e+00
73 8 52 1.0000000000000000e+00
73 8 59 1.0000000000000000e+00
73 12 42 1.0000000000000000e+00
73 13 6 7.0000000000000000e+00
73 13 17 2.0000000000000000e+00
73 13 29 2.0000000000000000e+00
73 13 30 4.0000000000000000e+00
73 13 32 1.0000000000000000e+00
73 13 39 1.0000000000000000e+00
73 13 42 2.0000000000000000e+00
73 13 48 1.0000000000000000e+00
73 13 49 2.0000000000000000e+00
73 13 52 4.0000000000000000e+00
73 13 53 3.0000000000000000e+00
73 14 9 2.0000000000000000e+00
73 14 27 1.0000000000000000e+00
73 14 30 1.0000000000000000e+00
73 15 6 4.0000000000000000e+00
73 15 17 4.0000000000000000e+00
73 15 29 1.0000000000000000e+00
73 15 30 9.0000000000000000e+00
73 15 32 3.0000000000000000e+00
73 15 33 1.0000000000000000e+00
73 15 39 1.0000000000000000e+00
73 15 42 3.0000000000000000e+00
73 15 48 2.0000000000000000e+00
73 15 49 1.0000000000000000e+01
73 15 52 7.0000000000000000e+00
73 15 53 3.0000000000000000e+00
73 18 42 1.0000000000000000e+00
73 19 6 7.0000000000000000e+00
73 19 17 6.0000000000000000e+00
73 19 22 1.0000000000000000e+00
73 19 30 6.0000000000000000e+00
73 19 39 1.0000000000000000e+00
73 19 42 2.0000000000000000e+00
73 19 48 3.0000000000000000e+00
73 19 49 3.0000000000000000e+00
73 19 52 7.0000000000000000e+00
73 19 53 6.0000000000000000e+00
73 20 6 3.0000000000000000e+00
73 20 17 5.0000000000000000e+00
73 20 30 1.0000000000000000e+00
73 20 38 1.0000000000000000e+00
73 20 39 1.0000000000000000e+00
73 20 42 2.0000000000000000e+00
73 20 49 3.0000000000000000e+00
73 20 50 1.0000000000000000e+00
73 20 52 8.0000000000000000e+00
73 20 53 4.0000000000000000e+00
73 21 60 1.0000000000000000e+00
73 24 19 1.0000000000000000e+00
73 28 42 1.0000000000000000e+00
73 28 49 1.0000000000000000e+00
73 29 53 1.0000000000000000e+00
73 29 59 1.0000000000000000e+00
73 30 3 1.0000000000000000e+00
73 30 9 2.0000000000000000e+00
73 30 19 1.0000000000000000e+00
73 30 27 1.0000000000000000e+00
73 30 35 2.0000000000000000e+00
73 30 37 1.0000000000000000e+00
73 30 44 1.0000000000000000e+00
73 32 49 1.0000000000000000e+00
73 33 30 1.0000000000000000e+00
73 36 6 2.0000000000000000e+00
73 36 28 1.0000000000000000e+00
73 36 30 5.0000000000000000e+00
73 36 32 1.0000000000000000e+00
73 36 39 3.0000000000000000e+00
73 36 42 3.0000000000000000e+00
73 36 49 3.0000000000000000e+00
73 36 52 5.0000000000000000e+00
73 36 53 3.0000000000000000e+00
73 36 56 1.0000000000000000e+00
73 38 6 5.0000000000000000e+00
73 38 17 7.0000000000000000e+00
73 38 19 1.0000000000000000e+00
73 38 30 6.0000000000000000e+00
73 38 39 3.0000000000000000e+00
73 38 42 5.0000000000000000e+00
73 38 46 1.0000000000000000e+00
73 38 48 3.0000000000000000e+00
73 38 49 4.0000000000000000e+00
73 38 50 1.0000000000000000e+00
73 38 52 7.0000000000000000e+00
73 38 53 1.0000000000000000e+01
73 39 54 1.0000000000000000e+00
73 40 52 1.0000000000000000e+00
73 41 17 1.0000000000000000e+00
73 42 29 1.0000000000000000e+00
73 44 6 1.0000000000000000e+00
73 44 17 6.0000000000000000e+00
73 44 30 3.0000000000000000e+00
73 44 42 1.0000000000000000e+00
73 44 48 1.0000000000000000e+00
73 44 49 4.0000000000000000e+00
73 44 52 6.0000000000000000e+00
73 45 1 1.0000000000000000e+00
73 45 9 1.0000000000000000e+00
73 45 26 1.0000000000000000e+00
73 45 27 2.0000000000000000e+00
73 45 53 1.0000000000000000e+00
73 46 5 1.0000000000000000e+00
73 46 6 2.0000000000000000e+00
73 46 9 1.0000000000000000e+00
73 46 17 2.0000000000000000e+00
73 46 30 2.0000000000000000e+00
73 46 42 1.0000000000000000e+00
73 46 49 4.0000000000000000e+00
73 46 52 3.0000000000000000e+00
73 46 53 4.0000000000000000e+00
73 47 6 4.0000000000000000e+00
73 47 17 2.0000000000000000e+00
73 47 19 1.0000000000000000e+00
73 47 29 3.0000000000000000e+00
73 47 30 4.0000000000000000e+00
73 47 32 1.0000000000000000e+00
73 47 39 2.0000000000000000e+00
73 47 42 4.0000000000000000e+00
73 47 48 1.0000000000000000e+00
73 47 49 4.0000000000000000e+00
73 47 52 6.0000000000000000e+00
73 47 53 3.0000000000000000e+00
73 48 6 5.0000000000000000e+00
73 48 17 3.0000000000000000e+00
73 48 29 2.0000000000000000e+00
73 48 30 4.0000000000000000e+00
73 48 32 2.0000000000000000e+00
73 48 37 1.0000000000000000e+00
73 48 39 1.0000000000000000e+00
73 48 42 4.0000000000000000e+00
73 48 48 1.0000000000000000e+00
73 48 49 8.0000000000000000e+00
73 48 52 6.0000000000000000e+00
73 48 53 2.0000000000000000e+00
73 49 6 6.0000000000000000e+00
73 49 14 1.0000000000000000e+00
73 49 17 4.0000000000000000e+00
73 49 30 2.0000000000000000e+00
73 49 39 1.0000000000000000e+00
73 49 42 4.0000000000000000e+00
73 49 49 6.0000000000000000e+00
73 49 52 9.0000000000000000e+00
73 49 53 7.0000000000000000e+00
73 49 56 1.0000000000000000e+00
73 50 6 1.0000000000000000e+00
73 50 37 1.0000000000000000e+00
73 51 9 1.0000000000000000e+00
73 51 52 1.0000000000000000e+00
73 54 8 1.0000000000000000e+00
73 54 17 1.0000000000000000e+00
73 54 19 1.0000000000000000e+00
73 54 26 1.0000000000000000e+00
73 55 8 2.0000000000000000e+00
73 55 9 1.0000000000000000e+00
73 58 6 1.0000000000000000e+00
73 58 49 1.0000000000000000e+00
73 60 1 1.0000000000000000e+00
73 60 5 1.0000000000000000e+00
73 60 8 1.0000000000000000e+00
73 60 9 1.0000000000000000e+00
73 60 19 1.0000000000000000e+00
73 60 27 1.0000000000000000e+00
73 60 42 1.0000000000000000e+00
73 61 3 1.0000000000000000e+00
73 61 9 1.0000000000000000e+00
73 61 15 1.0000000000000000e+00
73 61 27 1.0000000000000000e+00
73 62 53 1.0000000000000000e+00
73 64 53 1.0000000000000000e+00
73 66 27 1.0000000000000000e+00
73 66 53 1.0000000000000000e+00
73 67 6 5.0000000000000000e+00
73 67 17 9.0000000000000000e+00
73 67 30 7.0000000000000000e+00
73 67 32 5.0000000000000000e+00
73 67 42 4.0000000000000000e+00
73 67 47 1.0000000000000000e+00
73 67 48 1.0000000000000000e+00
73 67 49 5.0000000000000000e+00
73 67 52 7.0000000000000000e+00
73 67 53 6.0000000000000000e+00
73 67 57 1.0000000000000000e+00
73 71 9 3.0000000000000000e+00
73 71 27 2.0000000000000000e+00
73 71 35 1.0000000000000000e+00
73 71 37 1.0000000000000000e+00
73 71 53 1.0000000000000000e+00
73 73 6 2.0000000000000000e+00
73 73 29 2.0000000000000000e+00
73 73 30 4.0000000000000000e+00
73 73 42 4.0000000000000000e+00
73 73 49 4.0000000000000000e+00
73 73 52 1.0000000000000000e+01
73 73 53 2.0000000000000000e+00
73 74 17 5.0000000000000000e+00
73 74 29 1.0000000000000000e+00
73 74 30 2.0000000000000000e+00
73 74 31 1.0000000000000000e+00
73 74 32 2.0000000000000000e+00
73 74 39 1.0000000000000000e+00
73 74 42 2.0000000000000000e+00
73 74 48 1.0000000000000000e+00
73 74 49 5.0000000000000000e+00
73 74 52 5.0000000000000000e+00
73 74 53 4.0000000000000000e+00
73 74 58 1.0000000000000000e+00
73 77 30 1.0000000000000000e+00
73 79 30 1.0000000000000000e+00
73 79 39 1.0000000000000000e+00
73 79 42 1.0000000000000000e+00
74 2 1 1.0000000000000000e+00
74 2 15 1.0000000000000000e+00
74 2 18 1.0000000000000000e+00
74 2 59 4.0000000000000000e+00
74 4 53 1.0000000000000000e+00
74 8 1 2.0000000000000000e+00
74 8 11 1.0000000000000000e+00
74 8 15 1.0000000000000000e+00
74 8 18 3.0000000000000000e+00
74 8 29 3.0000000000000000e+00
74 8 31 2.0000000000000000e+00
74 8 33 6.0000000000000000e+00
74 8 50 1.0000000000000000e+00
74 8 53 1.0000000000000000e+00
74 8 55 2.0000000000000000e+00
74 8 59 3.0000000000000000e+00
74 12 59 1.0000000000000000e+00
74 15 52 1.0000000000000000e+00
74 16 29 1.0000000000000000e+00
74 20 20 1.0000000000000000e+00
74 20 38 1.0000000000000000e+00
74 21 22 1.0000000000000000e+00
74 21 29 1.0000000000000000e+00
74 21 38 1.0000000000000000e+00
74 21 50 1.0000000000000000e+00
74 21 53 3.0000000000000000e+00
74 21 55 1.0000000000000000e+00
74 27 1 1.0000000000000000e+00
74 27 15 2.0000000000000000e+00
74 27 18 3.0000000000000000e+00
74 27 22 1.0000000000000000e+00
74 27 33 2.0000000000000000e+00
74 27 38 4.0000000000000000e+00
74 27 50 2.0000000000000000e+00
74 27 53 1.0000000000000000e+00
74 27 55 1.0000000000000000e+00
74 27 59 2.0000000000000000e+00
74 29 1 3.0000000000000000e+00
74 29 3 1.0000000000000000e+00
74 29 11 1.0000000000000000e+00
74 29 15 1.0000000000000000e+00
74 29 18 9.0000000000000000e+00
74 29 22 3.0000000000000000e+00
74 29 23 1.0000000000000000e+00
74 29 29 4.0000000000000000e+00
74 29 31 2.0000000000000000e+00
74 29 33 5.0000000000000000e+00
74 29 36 1.0000000000000000e+00
74 29 38 5.0000000000000000e+00
74 29 47 1.0000000000000000e+00
74 29 53 6.0000000000000000e+00
74 29 55 2.0000000000000000e+00
74 29 59 7.0000000000000000e+00
74 30 1 6.0000000000000000e+00
74 30 10 1.0000000000000000e+00
74 30 15 1.0000000000000000e+00
74 30 16 1.0000000000000000e+00
74 30 18 4.0000000000000000e+00
74 30 22 3.0000000000000000e+00
74 30 29 1.0000000000000000e+00
74 30 31 2.0000000000000000e+00
74 30 33 5.0000000000000000e+00
74 30 50 4.0000000000000000e+00
74 30 53 5.0000000000000000e+00
74 30 54 1.0000000000000000e+00
74 30 55 2.0000000000000000e+00
74 30 59 2.0000000000000000e+00
74 32 1 3.0000000000000000e+00
74 32 15 3.0000000000000000e+00
74 32 18 3.0000000000000000e+00
74 32 29 1.0000000000000000e+00
74 32 31 2.0000000000000000e+00
74 32 33 5.0000000000000000e+00
74 32 38 1.0000000000000000e+00
74 32 50 2.0000000000000000e+00
74 32 53 4.0000000000000000e+00
74 32 59 3.0000000000000000e+00
74 35 1 3.0000000000000000e+00
74 35 10 1.0000000000000000e+00
74 35 15 3.0000000000000000e+00
74 35 18 9.0000000000000000e+00
74 35 22 2.0000000000000000e+00
74 35 29 4.0000000000000000e+00
74 35 31 1.0000000000000000e+00
74 35 33 5.0000000000000000e+00
74 35 38 2.0000000000000000e+00
74 35 50 6.0000000000000000e+00
74 35 53 9.0000000000000000e+00
74 35 55 2.0000000000000000e+00
74 35 59 4.0000000000000000e+00
74 36 1 4.0000000000000000e+00
74 36 15 3.0000000000000000e+00
74 36 18 2.0000000000000000e+00
74 36 33 1.0000000000000000e+00
74 36 38 1.0000000000000000e+00
74 36 50 2.0000000000000000e+00
74 36 53 1.0000000000000000e+00
74 36 59 4.0000000000000000e+00
74 38 53 1.0000000000000000e+00
74 41 33 1.0000000000000000e+00
74 45 37 1.0000000000000000e+00
74 46 1 3.0000000000000000e+00
74 46 15 1.0000000000000000e+00
74 46 18 2.0000000000000000e+00
74 46 33 6.0000000000000000e+00
74 46 50 2.0000000000000000e+00
74 46 53 5.0000000000000000e+00
74 46 59 1.0000000000000000e+00
74 50 1 1.0000000000000000e+00
74 50 50 1.0000000000000000e+00
74 50 53 1.0000000000000000e+00
74 52 22 1.0000000000000000e+00
74 53 15 1.0000000000000000e+00
74 55 18 1.0000000000000000e+00
74 57 18 1.0000000000000000e+00
74 59 54 1.0000000000000000e+00
74 60 19 1.0000000000000000e+00
74 60 27 1.0000000000000000e+00
74 60 33 1.0000000000000000e+00
74 61 1 1.0000000000000000e+00
74 61 15 1.0000000000000000e+00
74 61 18 3.0000000000000000e+00
74 61 22 2.0000000000000000e+00
74 61 29 1.0000000000000000e+00
74 61 31 1.0000000000000000e+00
74 61 33 9.0000000000000000e+00
74 61 38 5.0000000000000000e+00
74 61 50 2.0000000000000000e+00
74 61 53 5.0000000000000000e+00
74 61 59 7.0000000000000000e+00
74 62 1 2.0000000000000000e+00
74 62 11 1.0000000000000000e+00
74 62 18 4.0000000000000000e+00
74 62 22 1.0000000000000000e+00
74 62 33 7.0000000000000000e+00
74 62 38 1.0000000000000000e+00
74 62 50 1.0000000000000000e+00
74 62 53 2.0000000000000000e+00
74 62 54 1.0000000000000000e+00
74 65 33 1.0000000000000000e+00
74 65 47 1.0000000000000000e+00
74 66 1 1.0000000000000000e+00
74 66 15 1.0000000000000000e+00
74 66 18 8.0000000000000000e+00
74 66 22 2.0000000000000000e+00
74 66 29 3.0000000000000000e+00
74 66 33 5.0000000000000000e+00
74 66 38 3.0000000000000000e+00
74 66 47 1.0000000000000000e+00
74 66 48 1.0000000000000000e+00
74 66 50 1.0000000000000000e+00
74 66 53 6.0000000000000000e+00
74 66 59 6.0000000000000000e+00
74 71 57 1.0000000000000000e+00
74 72 53 1.0000000000000000e+00
74 75 31 1.0000000000000000e+00
74 75 33 3.0000000000000000e+00
74 75 38 1.0000000000000000e+00
74 79 1 3.0000000000000000e+00
74 79 10 1.0000000000000000e+00
74 79 15 3.0000000000000000e+00
74 79 18 7.0000000000000000e+00
74 79 21 1.0000000000000000e+00
74 79 22 1.0000000000000000e+00
74 79 29 2.0000000000000000e+00
74 79 33 4.0000000000000000e+00
74 79 38 4.0000000000000000e+00
74 79 50 1.0000000000000000e+00
74 79 53 2.0000000000000000e+00
74 79 55 1.0000000000000000e+00
74 79 59 3.0000000000000000e+00
74 80 1 1.0000000000000000e+00
74 80 18 1.0000000000000000e+00
74 80 22 1.0000000000000000e+00
74 80 33 1.0000000000000000e+00
74 80 38 1.0000000000000000e+00
74 80 50 1.0000000000000000e+00
74 80 59 2.0000000000000000e+00
75 1 39 1.0000000000000000e+00
75 4 26 1.0000000000000000e+00
75 4 53 2.0000000000000000e+00
75 5 27 1.0000000000000000e+00
75 5 53 1.0000000000000000e+00
75 6 8 2.0000000000000000e+00
75 6 19 2.0000000000000000e+00
75 6 27 1.0000000000000000e+00
75 7 20 1.0000000000000000e+00
75 8 3 1.0000000000000000e+00
75 8 19 1.0000000000000000e+00
75 8 27 2.0000000000000000e+00
75 9 5 4.0000000000000000e+00
75 9 17 2.0000000000000000e+00
75 9 19 2.0000000000000000e+00
75 9 20 3.0000000000000000e+00
75 9 24 3.0000000000000000e+00
75 9 39 5.0000000000000000e+00
75 9 53 1.0000000000000000e+00
75 9 54 3.0000000000000000e+00
75 14 27 1.0000000000000000e+00
75 20 5 6.0000000000000000e+00
75 20 17 6.0000000000000000e+00
75 20 19 4.0000000000000000e+00
75 20 20 1.0000000000000000e+00
75 20 24 3.0000000000000000e+00
75 20 32 3.0000000000000000e+00
75 20 38 4.0000000000000000e+00
75 20 39 2.0000000000000000e+00
75 20 53 2.0000000000000000e+00
75 20 54 4.0000000000000000e+00
75 20 57 1.0000000000000000e+00
75 22 20 1.0000000000000000e+00
75 23 5 1.0000000000000000e+00
75 23 19 2.0000000000000000e+00
75 23 20 2.0000000000000000e+00
75 23 24 3.0000000000000000e+00
75 23 39 1.0000000000000000e+00
75 23 54 3.0000000000000000e+00
75 24 8 1.0000000000000000e+00
75 25 5 5.0000000000000000e+00
75 25 19 1.0000000000000000e+00
75 25 20 3.0000000000000000e+00
75 25 24 1.0000000000000000e+00
75 25 25 1.0000000000000000e+00
75 25 34 1.0000000000000000e+00
75 25 36 3.0000000000000000e+00
75 25 39 2.0000000000000000e+00
75 25 49 1.0000000000000000e+00
75 25 53 2.0000000000000000e+00
75 25 54 3.0000000000000000e+00
75 30 1 1.0000000000000000e+00
75 30 8 1.0000000000000000e+00
75 30 9 1.0000000000000000e+00
75 30 19 2.0000000000000000e+00
75 30 27 1.0000000000000000e+00
75 30 53 3.0000000000000000e+00
75 35 36 1.0000000000000000e+00
75 36 27 1.0000000000000000e+00
75 37 53 1.0000000000000000e+00
75 38 5 3.0000000000000000e+00
75 38 17 3.0000000000000000e+00
75 38 19 4.0000000000000000e+00
75 38 20 4.0000000000000000e+00
75 38 23 1.0000000000000000e+00
75 38 24 2.0000000000000000e+00
75 38 26 1.0000000000000000e+00
75 38 32 1.0000000000000000e+00
75 38 36 2.0000000000000000e+00
75 38 38 3.0000000000000000e+00
75 38 39 4.0000000000000000e+00
75 38 53 4.0000000000000000e+00
75 38 57 1.0000000000000000e+00
75 38 58 1.0000000000000000e+00
75 38 60 1.0000000000000000e+00
75 39 5 2.0000000000000000e+00
75 39 15 1.0000000000000000e+00
75 39 19 2.0000000000000000e+00
75 39 20 4.0000000000000000e+00
75 39 24 1.0000000000000000e+00
75 39 32 1.0000000000000000e+00
75 39 38 1.0000000000000000e+00
75 39 39 2.0000000000000000e+00
75 39 53 2.0000000000000000e+00
75 39 54 3.0000000000000000e+00
75 39 57 1.0000000000000000e+00
75 39 59 1.0000000000000000e+00
75 44 52 1.0000000000000000e+00
75 45 8 1.0000000000000000e+00
75 45 53 1.0000000000000000e+00
75 47 52 1.0000000000000000e+00
75 50 3 1.0000000000000000e+00
75 50 5 1.0000000000000000e+00
75 50 17 1.0000000000000000e+00
75 50 19 2.0000000000000000e+00
75 50 20 4.0000000000000000e+00
75 50 36 1.0000000000000000e+00
75 50 38 3.0000000000000000e+00
75 50 39 3.0000000000000000e+00
75 50 53 1.0000000000000000e+00
75 50 54 1.0000000000000000e+00
75 52 20 1.0000000000000000e+00
75 53 36 1.0000000000000000e+00
75 55 53 1.0000000000000000e+00
75 56 5 2.0000000000000000e+00
75 56 19 2.0000000000000000e+00
75 56 20 3.0000000000000000e+00
75 56 24 2.0000000000000000e+00
75 56 32 1.0000000000000000e+00
75 56 36 1.0000000000000000e+00
75 56 53 1.0000000000000000e+00
75 56 54 5.0000000000000000e+00
75 58 38 1.0000000000000000e+00
75 58 40 1.0000000000000000e+00
75 59 19 4.0000000000000000e+00
75 59 24 1.0000000000000000e+00
75 59 32 1.0000000000000000e+00
75 59 39 1.0000000000000000e+00
75 59 53 1.0000000000000000e+00
75 60 9 1.0000000000000000e+00
75 60 26 1.0000000000000000e+00
75 60 35 1.0000000000000000e+00
75 61 1 1.0000000000000000e+00
75 61 9 1.0000000000000000e+00
75 61 19 1.0000000000000000e+00
75 64 5 1.0000000000000000e+00
75 64 19 1.0000000000000000e+00
75 64 20 3.0000000000000000e+00
75 64 24 1.0000000000000000e+00
75 64 32 1.0000000000000000e+00
75 64 36 1.0000000000000000e+00
75 64 39 4.0000000000000000e+00
75 64 54 1.0000000000000000e+00
75 65 5 1.0000000000000000e+00
75 65 20 1.0000000000000000e+00
75 65 39 1.0000000000000000e+00
75 66 9 1.0000000000000000e+00
75 66 19 1.0000000000000000e+00
75 66 27 1.0000000000000000e+00
75 66 54 1.0000000000000000e+00
75 67 20 1.0000000000000000e+00
75 68 54 1.0000000000000000e+00
75 70 5 2.0000000000000000e+00
75 70 19 1.0000000000000000e+00
75 70 20 1.0000000000000000e+00
75 70 24 1.0000000000000000e+00
75 70 32 1.0000000000000000e+00
75 70 42 1.0000000000000000e+00
75 71 5 3.0000000000000000e+00
75 71 17 3.0000000000000000e+00
75 71 19 2.0000000000000000e+00
75 71 20 5.0000000000000000e+00
75 71 24 2.0000000000000000e+00
75 71 26 1.0000000000000000e+00
75 71 32 3.0000000000000000e+00
75 71 38 3.0000000000000000e+00
75 71 39 5.0000000000000000e+00
75 71 53 4.0000000000000000e+00
75 71 54 3.0000000000000000e+00
75 73 5 1.0000000000000000e+00
75 73 42 1.0000000000000000e+00
75 77 5 2.0000000000000000e+00
75 77 17 1.0000000000000000e+00
75 77 32 1.0000000000000000e+00
75 77 36 1.0000000000000000e+00
75 78 20 1.0000000000000000e+00
75 79 5 1.0000000000000000e+00
75 80 5 4.0000000000000000e+00
75 80 17 2.0000000000000000e+00
75 80 19 1.0000000000000000e+00
75 80 20 2.0000000000000000e+00
75 80 24 4.0000000000000000e+00
75 80 32 2.0000000000000000e+00
75 80 36 2.0000000000000000e+00
75 80 38 1.0000000000000000e+00
75 80 39 2.0000000000000000e+00
76 2 1 1.0000000000000000e+00
76 2 18 2.0000000000000000e+00
76 2 33 2.0000000000000000e+00
76 2 38 1.0000000000000000e+00
76 2 50 2.0000000000000000e+00
76 2 53 2.0000000000000000e+00
76 2 59 2.0000000000000000e+00
76 8 1 4.0000000000000000e+00
76 8 15 1.0000000000000000e+00
76 8 18 2.0000000000000000e+00
76 8 22 4.0000000000000000e+00
76 8 31 2.0000000000000000e+00
76 8 32 1.0000000000000000e+00
76 8 33 3.0000000000000000e+00
76 8 38 4.0000000000000000e+00
76 8 50 2.0000000000000000e+00
76 8 53 1.0000000000000000e+00
76 8 59 7.0000000000000000e+00
76 9 32 1.0000000000000000e+00
76 15 50 1.0000000000000000e+00
76 17 59 1.0000000000000000e+00
76 19 17 1.0000000000000000e+00
76 19 30 1.0000000000000000e+00
76 20 32 1.0000000000000000e+00
76 20 48 1.0000000000000000e+00
76 21 1 1.0000000000000000e+00
76 21 18 1.0000000000000000e+00
76 21 38 1.0000000000000000e+00
76 21 53 1.0000000000000000e+00
76 24 55 1.0000000000000000e+00
76 27 1 3.0000000000000000e+00
76 27 15 1.0000000000000000e+00
76 27 18 3.0000000000000000e+00
76 27 33 1.0000000000000000e+00
76 27 53 1.0000000000000000e+00
76 27 59 1.0000000000000000e+00
76 29 1 3.0000000000000000e+00
76 29 15 2.0000000000000000e+00
76 29 18 8.0000000000000000e+00
76 29 29 1.0000000000000000e+00
76 29 31 2.0000000000000000e+00
76 29 33 4.0000000000000000e+00
76 29 38 4.0000000000000000e+00
76 29 42 1.0000000000000000e+00
76 29 50 5.0000000000000000e+00
76 29 53 1.0000000000000000e+00
76 29 55 1.0000000000000000e+00
76 29 58 1.0000000000000000e+00
76 29 59 1.3000000000000000e+01
76 30 15 3.0000000000000000e+00
76 30 18 2.0000000000000000e+00
76 30 22 2.0000000000000000e+00
76 30 29 1.0000000000000000e+00
76 30 31 1.0000000000000000e+00
76 30 33 9.0000000000000000e+00
76 30 38 1.0000000000000000e+00
76 30 53 5.0000000000000000e+00
76 30 55 1.0000000000000000e+00
76 30 59 1.0000000000000000e+00
